Detuning_Normalizado,Probabilidade_P2
-7.114375655823714339e+00,2.979777378675564983e-02
-7.072402938090240454e+00,3.119075379972185633e-02
-7.030430220356765680e+00,3.265000751363877907e-02
-6.988457502623293571e+00,3.419743083418293195e-02
-6.946484784889821462e+00,3.584699216096218916e-02
-6.904512067156347577e+00,3.759958103758600373e-02
-6.862539349422872803e+00,3.944064918104359108e-02
-6.820566631689400694e+00,4.134173430598246657e-02
-6.778593913955928585e+00,4.326606265100930299e-02
-6.736621196222454699e+00,4.517734726985960653e-02
-6.694648478488979926e+00,4.704989913348728292e-02
-6.652675760755507817e+00,4.887752512491170404e-02
-6.610703043022035708e+00,5.067862309177782743e-02
-6.568730325288561822e+00,5.249549930936879549e-02
-6.526757607555087048e+00,5.438716367478932390e-02
-6.484784889821614939e+00,5.641646863372961479e-02
-6.442812172088142830e+00,5.863408316089072786e-02
-6.400839454354668057e+00,6.106301161943396283e-02
-6.358866736621194171e+00,6.368780311658776838e-02
-6.316894018887722062e+00,6.645202244654484225e-02
-6.274921301154249953e+00,6.926596830311554376e-02
-6.232948583420775179e+00,7.202428637166724545e-02
-6.190975865687301294e+00,7.463052172049410016e-02
-6.149003147953829185e+00,7.702341209325345994e-02
-6.107030430220357076e+00,7.919846595887486407e-02
-6.065057712486882302e+00,8.121856266257571066e-02
-6.023084994753408417e+00,8.320912436132284207e-02
-5.981112277019936307e+00,8.533662480440500075e-02
-5.939139559286464198e+00,8.777321814482851037e-02
-5.897166841552989425e+00,9.065420183068538529e-02
-5.855194123819514651e+00,9.403787195043807057e-02
-5.813221406086042542e+00,9.787821211287221768e-02
-5.771248688352570433e+00,1.020192632721512171e-01
-5.729275970619096547e+00,1.062159780869850606e-01
-5.687303252885621774e+00,1.101805091853383101e-01
-5.645330535152149665e+00,1.136464003191767352e-01
-5.603357817418677556e+00,1.164375575664954449e-01
-5.561385099685203670e+00,1.185256928102503826e-01
-5.519412381951728896e+00,1.200603003237525612e-01
-5.477439664218256787e+00,1.213595863449984658e-01
-5.435466946484784678e+00,1.228586365418908588e-01
-5.393494228751310793e+00,1.250210565451119471e-01
-5.351521511017836019e+00,1.282302135745473359e-01
-5.309548793284363910e+00,1.326836014719500467e-01
-5.267576075550891801e+00,1.383165659406601633e-01
-5.225603357817417915e+00,1.447783148433557932e-01
-5.183630640083943142e+00,1.514737394257225922e-01
