Detuning_Normalizado,Probabilidade_P2
-4.797406807131280537e+00,3.795949062392181550e-02
-4.764991896272285921e+00,1.886111951527982139e-02
-4.732576985413290416e+00,6.484431011513396709e-03
-4.700162074554294911e+00,4.916910942897022643e-03
-4.667747163695299406e+00,1.633579974586844494e-02
-4.635332252836303901e+00,4.033467889000477702e-02
-4.602917341977310173e+00,7.375517495466903106e-02
-4.570502431118314668e+00,1.111092365398354265e-01
-4.538087520259319163e+00,1.455532999960124918e-01
-4.505672609400323658e+00,1.702492700609413434e-01
-4.473257698541329042e+00,1.798468516971448161e-01
-4.440842787682333537e+00,1.717720572289863634e-01
-4.408427876823338032e+00,1.470229251722622865e-01
-4.376012965964344303e+00,1.102572813264215135e-01
-4.343598055105348799e+00,6.909542068911915524e-02
-4.311183144246353294e+00,3.272645449271222029e-02
-4.278768233387357789e+00,1.006616108998510326e-02
-4.246353322528362284e+00,7.830889163074944773e-03
-4.213938411669366779e+00,2.893759865690100769e-02
-4.181523500810371274e+00,7.159938733068552108e-02
-4.149108589951378434e+00,1.293616999258404288e-01
-4.116693679092382929e+00,1.921382479283318401e-01
-4.084278768233387424e+00,2.480939149109842312e-01
-4.051863857374391920e+00,2.860290174985758993e-01
-4.019448946515396415e+00,2.977884189194694997e-01
-3.987034035656400910e+00,2.801825448246026973e-01
-3.954619124797405405e+00,2.359791831628180736e-01
-3.922204213938412121e+00,1.736962269365762701e-01
-3.889789303079416616e+00,1.061652930277636742e-01
-3.857374392220421111e+00,4.809680165190185347e-02
-3.824959481361426050e+00,1.310372340562388285e-02
-3.792544570502430545e+00,1.078310168061223304e-02
-3.760129659643435041e+00,4.447637319519211901e-02
-3.727714748784441312e+00,1.102200739761535625e-01
-3.695299837925446251e+00,1.971740066107448563e-01
-3.662884927066450746e+00,2.895162196583873082e-01
-3.630470016207455242e+00,3.694829728916589340e-01
-3.598055105348459737e+00,4.209729472057378019e-01
-3.565640194489464232e+00,4.329861502538786544e-01
-3.533225283630468727e+00,4.021664384623201971e-01
-3.500810372771475443e+00,3.338698479341563052e-01
-3.468395461912479938e+00,2.414638574368231372e-01
-3.435980551053484433e+00,1.439213356659485854e-01
-3.403565640194488928e+00,6.213468309218966867e-02
-3.371150729335493867e+00,1.466404250303058113e-02
-3.338735818476498363e+00,1.378409225906471539e-02
-3.306320907617502858e+00,6.266895772867361880e-02
-3.273905996758509129e+00,1.543519203473495138e-01
-3.241491085899514069e+00,2.727512259831446628e-01
-3.209076175040518564e+00,3.956324033044947841e-01
-3.176661264181523059e+00,4.989668114834322488e-01
-3.144246353322527554e+00,5.618326159609914328e-01
